0,0,0.905671
100,45,0.991978
200,89,0.92194
300,144,0.995658
400,193,1.06618
500,252,0.999954
600,303,0.984312
700,347,0.913783
800,391,0.941142
900,436,0.986552
1000,482,0.999006
1100,525,1.00403
1200,575,0.996837
1300,620,0.987704
1400,681,0.980716
1500,735,0.987749
1600,779,0.927918
1700,824,1.02846
1800,870,0.965881
1900,922,0.950601
2000,972,0.934097
2100,1014,0.96448
2200,1063,0.904053
2300,1111,0.951997
2400,1160,0.94554
2500,1201,1.01436
2600,1257,0.974875
2700,1306,1.0413
2800,1362,0.989642
2900,1405,1.01447
3000,1460,0.977111
3100,1519,0.952381
3200,1573,1.05063
3300,1615,0.921555
3400,1662,0.910025
3500,1714,0.945749
3600,1767,0.927325
3700,1806,1.02155
3800,1863,0.939423
3900,1917,0.910353
4000,1968,1.07993
4100,2013,0.944598
4200,2067,0.981778
4300,2120,0.91707
4400,2165,0.904316
4500,2210,0.974506
4600,2256,0.967655
4700,2308,0.931044
4800,2357,0.992648
4900,2403,0.9435
5000,2448,1.04633
5100,2488,0.952046
5200,2528,0.92862
5300,2576,0.923022
5400,2621,0.943482
5500,2668,0.945049
5600,2719,0.973261
5700,2774,0.996073
5800,2819,0.909991
5900,2874,0.992286
6000,2923,0.973339
6100,2969,1.01496
6200,3016,1.01728
6300,3071,0.966325
6400,3111,0.946105
6500,3168,0.979433
6600,3214,0.954224
6700,3256,0.981192
6800,3296,1.00194
6900,3339,0.950676
7000,3386,0.980792
7100,3427,0.933689
7200,3469,0.946654
7300,3523,1.02134
7400,3570,0.999623
7500,3614,0.96893
7600,3667,1.00581
7700,3715,0.910697
7800,3761,0.990066
7900,3817,0.991204
8000,3867,1.02693
8100,3920,0.978796
8200,3965,0.967285
8300,4011,0.950248
8400,4053,0.926176
8500,4097,1.00467
8600,4144,0.927743
8700,4203,0.9014
8800,4246,0.955798
8900,4300,0.933986
9000,4341,0.970443
9100,4393,1.01353
9200,4440,1.01494
9300,4499,0.92662
9400,4551,0.926216
9500,4600,0.946531
9600,4650,0.901125
9700,4694,0.984796
9800,4733,1.03322
9900,4780,0.936932
10000,4827,0.937887
10100,4878,0.954076
10200,4920,0.908765
10300,4966,0.931901
10400,5006,0.998817
10500,5054,0.961748
10600,5111,0.905445
10700,5150,0.891113
10800,5184,0.928032
10900,5230,0.916831
11000,5280,0.917394
11100,5334,0.912884
11200,5380,0.964337
11300,5428,0.976165
11400,5474,0.896287
11500,5520,1.01784
11600,5562,1.02125
11700,5609,0.965654
11800,5649,0.961374
11900,5707,0.957135
12000,5760,0.93018
12100,5810,1.02703
12200,5858,0.968382
12300,5907,0.989865
12400,5963,0.927472
12500,6009,0.914334
12600,6057,0.998058
12700,6105,1.00245
12800,6154,0.899835
12900,6193,0.98804
13000,6245,0.956113
13100,6290,1.01211
13200,6338,0.962147
13300,6391,1.00762
13400,6432,0.922463
13500,6479,1.03282
13600,6525,0.937889
13700,6573,0.938587
13800,6622,0.935732
13900,6673,0.975885
14000,6724,0.935919
14100,6771,1.01697
14200,6813,0.965997
14300,6874,1.00258
14400,6912,0.9594
14500,6961,0.978876
14600,7008,1.00356
14700,7053,0.97454
14800,7114,1.09049
14900,7160,0.900449
15000,7202,0.924455
15100,7256,1.06644
15200,7304,0.980725
15300,7353,0.979725
15400,7405,1.03631
15500,7454,1.01538
15600,7501,1.02565
15700,7544,0.954673
15800,7586,0.930541
15900,7636,0.977752
16000,7685,1.0213
16100,7730,0.929226
16200,7780,0.964146
16300,7831,0.999163
16400,7875,1.02
16500,7922,0.919707
16600,7964,1.00947
16700,8013,1.02139
16800,8059,1.05676
16900,8109,0.972881
17000,8159,1.05551
17100,8204,1.01317
17200,8257,1.00666
17300,8303,0.951787
17400,8349,0.983567
17500,8409,0.932123
17600,8452,1.00893
17700,8514,1.03487
17800,8557,0.976093
17900,8613,0.932281
18000,8658,0.960353
18100,8711,0.980484
18200,8765,0.944934
18300,8804,1.00305
18400,8851,0.987397
18500,8890,0.985221
18600,8926,1.03125
18700,8975,0.950248
18800,9030,1.03908
18900,9075,0.973883
19000,9130,1.02933
19100,9176,1.01376
19200,9221,0.966722
19300,9275,0.95447
19400,9316,0.953996
19500,9366,0.943922
19600,9414,1.13694
19700,9472,0.974164
19800,9517,0.960746
19900,9565,0.963484
20000,0,1.02783
20100,0,1.02783
20200,0,1.02783
20300,0,1.02783
20400,0,1.02783
20500,0,1.02783
20600,0,1.02783
20700,0,1.02783
20800,0,1.02783
20900,0,1.02783
21000,0,1.02783
21100,0,1.02783
21200,0,1.02783
21300,0,1.02783
21400,0,1.02783
21500,0,1.02783
21600,0,1.02783
21700,0,1.02783
21800,0,1.02783
21900,0,1.02783
22000,0,1.02783
22100,0,1.02783
22200,0,1.02783
22300,0,1.02783
22400,0,1.02783
22500,0,1.02783
22600,0,1.02783
22700,0,1.02783
22800,0,1.02783
22900,0,1.02783
23000,0,1.02783
23100,0,1.02783
23200,0,1.02783
23300,0,1.02783
23400,0,1.02783
23500,0,1.02783
23600,0,1.02783
23700,0,1.02783
23800,0,1.02783
23900,0,1.02783
24000,0,1.02783
24100,0,1.02783
24200,0,1.02783
24300,0,1.02783
24400,0,1.02783
24500,0,1.02783
24600,0,1.02783
24700,0,1.02783
24800,0,1.02783
24900,0,1.02783
25000,0,1.02783
25100,0,1.02783
25200,0,1.02783
25300,0,1.02783
25400,0,1.02783
25500,0,1.02783
25600,0,1.02783
25700,0,1.02783
25800,0,1.02783
25900,0,1.02783
26000,0,1.02783
26100,0,1.02783
26200,0,1.02783
26300,0,1.02783
26400,0,1.02783
26500,0,1.02783
26600,0,1.02783
26700,0,1.02783
26800,0,1.02783
26900,0,1.02783
27000,0,1.02783
27100,0,1.02783
27200,0,1.02783
27300,0,1.02783
27400,0,1.02783
27500,0,1.02783
27600,0,1.02783
27700,0,1.02783
27800,0,1.02783
27900,0,1.02783
28000,0,1.02783
28100,0,1.02783
28200,0,1.02783
28300,0,1.02783
28400,0,1.02783
28500,0,1.02783
28600,0,1.02783
28700,0,1.02783
28800,0,1.02783
28900,0,1.02783
29000,0,1.02783
29100,0,1.02783
29200,0,1.02783
29300,0,1.02783
29400,0,1.02783
29500,0,1.02783
29600,0,1.02783
29700,0,1.02783
29800,0,1.02783
29900,0,1.02783
30000,0,1.02783
