0,1,0.663883
100,42,0.866003
200,87,0.865711
300,128,0.868004
400,177,0.866686
500,232,0.866024
600,279,0.866023
700,328,0.866022
800,377,0.866025
900,430,0.866024
1000,473,0.866739
1100,523,0.865385
1200,572,0.923634
1300,618,0.866026
1400,674,0.866025
1500,709,0.866025
1600,761,0.866036
1700,805,0.865828
1800,844,0.866218
1900,891,0.866025
2000,937,0.866025
2100,980,0.866025
2200,1032,0.866025
2300,1071,0.866025
2400,1116,0.866025
2500,1163,0.866025
2600,1211,0.865678
2700,1264,0.866025
2800,1308,0.866953
2900,1353,0.866013
3000,1403,0.866913
3100,1444,0.866025
3200,1495,0.866025
3300,1539,0.866025
3400,1591,0.866025
3500,1650,0.865202
3600,1695,0.866025
3700,1738,0.865901
3800,1786,0.866882
3900,1829,0.866025
4000,1880,0.866025
4100,1928,0.866025
4200,1973,0.866025
4300,2024,0.866025
4400,2067,0.868748
4500,2118,0.866025
4600,2167,0.866025
4700,2215,0.866025
4800,2266,0.866025
4900,2313,0.866025
5000,2362,0.866025
5100,2410,0.866024
5200,2454,0.866025
5300,2501,0.866025
5400,2539,0.866025
5500,2591,0.866025
5600,2644,0.866025
5700,2701,0.866025
5800,2744,0.866025
5900,2782,0.866025
6000,2826,0.866025
6100,2879,0.866025
6200,2933,0.866025
6300,2991,0.866025
6400,3042,0.866025
6500,3087,0.866025
6600,3129,0.866025
6700,3174,0.866025
6800,3217,0.866025
6900,3268,0.866025
7000,3321,0.866025
7100,3364,0.866025
7200,3394,0.866025
7300,3440,0.866025
7400,3487,0.866025
7500,3530,0.866025
7600,3579,0.866025
7700,3634,0.866025
7800,3675,0.866025
7900,3725,0.866025
8000,3775,0.866025
8100,3814,0.866025
8200,3861,0.866025
8300,3923,0.866025
8400,3979,0.866025
8500,4023,0.866025
8600,4070,0.866025
8700,4120,0.866025
8800,4165,0.866025
8900,4213,0.866025
9000,4258,0.866025
9100,4309,0.866025
9200,4360,0.866025
9300,4406,0.866025
9400,4462,0.866025
9500,4512,0.866025
9600,4560,0.866025
9700,4602,0.866025
9800,4642,0.866025
9900,4690,0.866025
10000,4737,0.866025
10100,4787,0.866025
10200,4832,0.866025
10300,4881,0.866025
10400,4928,0.866025
10500,4975,0.866025
10600,5018,0.866025
10700,5063,0.866025
10800,5111,0.866025
10900,5163,0.866025
11000,5200,0.866025
11100,5242,0.866025
11200,5288,0.866025
11300,5343,0.866025
