0,0,0.678576
100,48,1.03365
200,99,1.03223
300,147,1.07613
400,196,1.13251
500,233,1.04752
600,282,1.06558
700,325,1.07608
800,378,1.03805
900,422,1.03468
1000,463,1.11038
1100,514,1.00449
1200,559,1.0294
1300,604,1.0429
1400,660,1.06981
1500,707,1.06318
1600,760,1.14057
1700,802,1.01547
1800,846,1.0587
1900,901,1.06929
2000,952,0.993762
2100,990,1.05445
2200,1025,0.976559
2300,1081,1.00905
2400,1128,1.0582
2500,1166,1.08036
2600,1208,1.07096
2700,1254,0.975139
2800,1290,1.02251
2900,1339,1.05792
3000,1393,1.03799
3100,1439,1.09267
3200,1488,1.12618
3300,1529,1.00649
3400,1565,1.01473
3500,1610,1.03126
3600,1663,1.17765
3700,1708,0.992503
3800,1751,1.04279
3900,1806,1.06006
4000,1853,1.05367
4100,1892,1.00083
4200,1936,1.01544
4300,1978,1.04661
4400,2022,1.0992
4500,2069,1.10767
4600,2129,1.10692
4700,2178,0.977069
4800,2226,1.03761
4900,2281,1.03376
5000,2312,1.13293
5100,2358,1.10148
5200,2410,1.07626
5300,2465,1.07256
5400,2511,1.04643
5500,2560,1.0278
5600,2610,1.06318
5700,2660,1.01374
5800,2707,1.00397
5900,2752,1.0614
6000,2804,1.02218
6100,2851,1.00342
6200,2892,1.03053
6300,2935,1.01628
6400,2988,0.977314
6500,3028,1.00688
6600,3079,0.98462
6700,3125,1.03668
6800,3173,1.02097
6900,3210,1.03155
7000,3259,1.08823
7100,3308,1.00554
7200,3356,1.07815
7300,3413,1.05357
7400,3463,1.04015
7500,3503,1.01668
7600,3539,0.992868
7700,3589,1.07312
7800,3632,1.07869
7900,3677,1.06427
8000,3715,1.06865
8100,3766,1.05715
8200,3826,1.09633
8300,3863,1.05684
8400,3901,1.02618
8500,3948,0.977517
8600,3999,1.08982
8700,4049,1.04719
8800,4095,1.02677
8900,4140,1.02876
9000,4186,1.01349
9100,4227,1.08382
9200,4277,1.07612
9300,4321,1.08418
9400,4361,1.04493
9500,4403,1.06501
9600,4460,1.03987
9700,4517,1.05822
9800,4569,1.01972
9900,4614,1.00951
10000,4660,1.03669
10100,4705,1.05023
10200,4747,1.02699
10300,4796,1.01507
10400,4841,1.03331
10500,4884,1.13378
10600,4928,1.04814
