0,1,0.654575
100,42,0.330328
200,84,0.314474
300,137,0.28143
400,176,0.261195
500,226,0.276545
600,275,0.289033
700,318,0.271865
800,367,0.282714
900,410,0.261463
1000,465,0.191752
1100,510,0.190284
1200,563,0.250834
1300,599,0.271075
1400,650,0.217821
1500,704,0.297636
1600,756,0.258237
1700,810,0.188873
1800,860,0.242092
1900,906,0.18805
2000,957,0.142861
2100,999,0.217865
2200,1046,0.212934
2300,1089,0.159272
2400,1138,0.24231
2500,1195,0.137573
2600,1234,0.198909
2700,1278,0.22823
2800,1330,0.279536
2900,1371,0.19358
3000,1423,0.172821
3100,1472,0.141914
3200,1523,0.245781
3300,1565,0.161927
3400,1619,0.209428
3500,1661,0.268853
3600,1706,0.138897
3700,1751,0.176685
3800,1807,0.301627
3900,1856,0.19856
4000,1910,0.188364
4100,1963,0.154633
4200,2006,0.159771
4300,2050,0.175346
4400,2096,0.153734
4500,2136,0.171618
4600,2179,0.198003
4700,2224,0.142568
4800,2265,0.219377
4900,2308,0.218408
5000,2362,0.22667
5100,2414,0.170869
5200,2463,0.244534
5300,2499,0.224844
5400,2534,0.19872
5500,2580,0.192839
5600,2619,0.150486
5700,2679,0.185994
5800,2720,0.196569
5900,2774,0.128
6000,2826,0.208093
6100,2874,0.168623
6200,2921,0.213796
6300,2966,0.257287
6400,3010,0.214475
6500,3047,0.178523
6600,3093,0.173158
6700,3138,0.272213
6800,3176,0.2263
6900,3220,0.144823
7000,3267,0.211762
7100,3306,0.262068
7200,3347,0.235771
7300,3388,0.264032
7400,3432,0.211186
7500,3490,0.271551
7600,3536,0.270154
7700,3582,0.205329
7800,3638,0.208519
7900,3685,0.235199
8000,3737,0.194414
8100,3794,0.18933
8200,3838,0.200758
8300,3878,0.194744
8400,3922,0.203278
8500,3976,0.188367
8600,4013,0.156578
8700,4050,0.175696
8800,4100,0.217507
8900,4143,0.178444
9000,4184,0.163365
9100,4237,0.199496
9200,4290,0.147491
9300,4343,0.14969
9400,4386,0.194445
9500,4441,0.151182
9600,4497,0.134887
9700,4548,0.142001
9800,4597,0.156963
9900,4646,0.168263
10000,4699,0.182609
10100,4744,0.181988
10200,4797,0.153306
10300,4844,0.14212
10400,4893,0.18451
10500,4946,0.220983
10600,4992,0.233519
10700,5036,0.129326
10800,5079,0.197038
10900,5128,0.144303
11000,5179,0.148773
11100,5224,0.202237
11200,5274,0.166035
11300,5327,0.168767
11400,5369,0.100757
11500,5414,0.209129
11600,5460,0.197535
11700,5505,0.185106
11800,5550,0.184496
11900,5595,0.15983
12000,5644,0.166711
12100,5688,0.180926
12200,5729,0.181994
12300,5778,0.16866
12400,5824,0.14146
12500,5865,0.187813
12600,5913,0.154962
12700,5966,0.14413
12800,6022,0.166078
12900,6082,0.17243
13000,6129,0.137854
13100,6170,0.198457
13200,6213,0.100001
13300,6260,0.170778
13400,6307,0.0896395
13500,6365,0.240027
13600,6423,0.213423
13700,6474,0.170511
13800,6529,0.159291
13900,6570,0.2029
14000,6628,0.14383
14100,6668,0.157683
14200,6703,0.1922
