0,1,0.0411909
100,52,0.0906177
200,104,0.0419184
300,151,0.0422814
400,197,0.057033
500,251,0.0719023
600,304,0.0469321
700,348,0.0667539
800,394,0.0873876
900,444,0.0969218
1000,490,0.0709748
1100,539,0.0832387
1200,590,0.0766975
1300,629,0.107896
1400,676,0.025576
1500,721,0.0439151
1600,768,0.0477274
1700,818,0.0889495
1800,861,0.0801907
1900,915,0.115211
2000,959,0.112523
2100,1013,0.0807235
2200,1065,0.105658
2300,1111,0.0654657
2400,1164,0.0724749
2500,1215,0.0534842
2600,1259,0.0510442
2700,1308,0.0566554
2800,1357,0.0701355
2900,1411,0.0528697
3000,1457,0.0818392
3100,1510,0.0650415
3200,1560,0.049568
3300,1609,0.126641
3400,1656,0.133537
3500,1704,0.0744598
3600,1758,0.0657105
3700,1804,0.0952482
3800,1857,0.108594
3900,1914,0.098345
4000,1959,0.0720971
4100,2011,0.0563098
4200,2058,0.11705
4300,2098,0.0666823
4400,2151,0.0448833
4500,2197,0.0788053
4600,2242,0.0522659
4700,2285,0.0389362
4800,2341,0.0579029
4900,2395,0.0952842
5000,2444,0.0372733
5100,2494,0.0418529
5200,2547,0.0540955
5300,2594,0.0753116
5400,2638,0.110702
5500,2686,0.0845542
5600,2740,0.0858663
5700,2787,0.0426629
5800,2829,0.0853733
5900,2881,0.0895038
6000,2925,0.057544
6100,2977,0.0443843
6200,3019,0.0677438
6300,3081,0.0650475
6400,3129,0.106244
6500,3176,0.0614095
6600,3219,0.0952895
6700,3268,0.0881737
6800,3314,0.0630289
6900,3365,0.0726254
7000,3412,0.0911488
7100,3467,0.0767626
7200,3511,0.0756018
7300,3561,0.0498085
7400,3611,0.0765979
7500,3660,0.0544089
7600,3708,0.0661776
7700,3748,0.0722713
7800,3796,0.0389894
7900,3837,0.0911253
8000,3882,0.0474407
8100,3931,0.0449817
8200,3982,0.0642359
8300,4034,0.14096
8400,4082,0.0759823
8500,4128,0.052533
8600,4174,0.0568736
8700,4224,0.0604863
8800,4275,0.0624453
8900,4319,0.0458391
9000,4371,0.109138
9100,4412,0.0705267
9200,4462,0.0680606
9300,4517,0.0811436
9400,4562,0.0689674
9500,4607,0.0411939
9600,4664,0.0731832
9700,4709,0.0701239
9800,4758,0.0827054
9900,4808,0.0741231
10000,4851,0.0732971
10100,4905,0.0668158
10200,4949,0.052025
10300,4999,0.0673422
10400,5053,0.136148
10500,5100,0.0855254
10600,5150,0.0969361
10700,5198,0.0260841
10800,5247,0.0802623
10900,5303,0.102236
11000,5343,0.0965364
11100,5393,0.0836797
11200,5433,0.105381
11300,5480,0.0440403
11400,5526,0.0795775
11500,5570,0.118779
11600,5614,0.0599826
11700,5661,0.0573036
11800,5703,0.0830324
11900,5754,0.146982
12000,5800,0.104364
12100,5850,0.0398859
12200,5910,0.0808274
12300,5951,0.113042
12400,5993,0.0507593
12500,6044,0.0879395
12600,6084,0.0885177
12700,6138,0.0604122
12800,6179,0.0786015
12900,6221,0.0553199
13000,6270,0.0717142
13100,6315,0.145497
13200,6362,0.123061
13300,6408,0.0525918
13400,6453,0.0484705
13500,6501,0.0727009
13600,6551,0.0539128
13700,6599,0.0620782
13800,6645,0.0471765
13900,6690,0.0493909
14000,6735,0.0725914
14100,6782,0.0401882
