0,0,0.103369
100,52,0.0567431
200,95,0.0680989
300,143,0.124005
400,192,0.0581599
500,231,0.0750213
600,279,0.0893198
700,327,0.0523707
800,386,0.0685855
900,437,0.112225
1000,482,0.0307428
1100,536,0.0587106
1200,587,0.0517643
1300,636,0.0798663
1400,678,0.0670862
1500,723,0.10174
1600,779,0.0552595
1700,821,0.086469
1800,878,0.061761
1900,930,0.10949
2000,978,0.112994
2100,1026,0.0404306
2200,1075,0.0680594
2300,1123,0.0938546
2400,1179,0.0730908
2500,1221,0.0492405
2600,1270,0.0539975
2700,1318,0.087462
2800,1360,0.0477299
2900,1408,0.0805043
3000,1455,0.0911618
3100,1501,0.0508586
3200,1546,0.0985973
3300,1600,0.0860332
3400,1651,0.109002
3500,1699,0.0549618
3600,1752,0.0799334
3700,1791,0.0566217
3800,1832,0.0664879
3900,1870,0.0751462
4000,1911,0.0670594
4100,1958,0.112277
4200,2002,0.0581502
4300,2054,0.0410745
4400,2094,0.0573073
4500,2140,0.0769116
4600,2183,0.0392725
4700,2237,0.043825
4800,2280,0.0643239
4900,2327,0.0921574
5000,2376,0.0441874
5100,2426,0.0673289
5200,2474,0.120731
5300,2515,0.0906402
5400,2553,0.116343
5500,2603,0.0746375
5600,2647,0.0572188
5700,2701,0.0709937
5800,2747,0.0947464
5900,2787,0.054386
6000,2828,0.0639687
6100,2873,0.0632997
6200,2914,0.109081
6300,2962,0.0726636
6400,3006,0.0455433
6500,3055,0.0536007
6600,3108,0.060477
6700,3163,0.123834
6800,3205,0.0241676
6900,3259,0.0827081
7000,3310,0.0989707
7100,3357,0.0864135
7200,3405,0.0673117
7300,3449,0.0573212
7400,3498,0.0427465
7500,3550,0.0718518
7600,3605,0.0524977
7700,3652,0.0922011
7800,3701,0.0546745
7900,3751,0.0451574
8000,3792,0.0774602
8100,3828,0.0571632
8200,3867,0.0482901
8300,3926,0.0396129
8400,3974,0.102828
8500,4023,0.0644233
8600,4081,0.0763811
8700,4133,0.0348986
8800,4182,0.0699945
8900,4231,0.0428254
9000,4277,0.0731073
9100,4328,0.0696918
9200,4377,0.0383433
9300,4423,0.0657163
9400,4474,0.0527536
9500,4528,0.0655201
9600,4572,0.0562754
9700,4624,0.0926994
9800,4672,0.0536894
9900,4718,0.120805
10000,4772,0.035357
10100,4816,0.055049
10200,4859,0.0399743
10300,4906,0.0358407
10400,4949,0.0312269
10500,4999,0.0669673
10600,5037,0.0506458
10700,5087,0.0540425
10800,5139,0.0369725
10900,5191,0.0712858
11000,5235,0.0327842
11100,5287,0.0418885
11200,5329,0.0965003
11300,5380,0.0550148
11400,5426,0.0801959
11500,5473,0.0530636
11600,5514,0.0808626
11700,5565,0.0661903
11800,5616,0.0275672
11900,5670,0.100493
12000,5721,0.087454
12100,5761,0.119131
12200,5805,0.0620195
12300,5863,0.0760716
12400,5912,0.0714965
12500,5959,0.0871744
12600,6012,0.0630043
12700,6059,0.0317033
12800,6109,0.0757194
12900,6161,0.0412788
13000,6200,0.0454511
13100,6252,0.0951806
13200,6308,0.0578285
13300,6357,0.0729961
13400,6399,0.0635046
13500,6454,0.0833142
13600,6496,0.0536167
13700,6543,0.0753733
13800,6601,0.0718824
13900,6649,0.0414237
14000,6703,0.0669515
14100,6753,0.0356308
14200,6798,0.0517928
14300,6840,0.0711963
14400,6893,0.144772
14500,6939,0.0473622
14600,6977,0.0356185
14700,7035,0.0404825
14800,7083,0.0460418
14900,7134,0.0732491
15000,7173,0.0375768
15100,7221,0.0663544
15200,7269,0.0581146
15300,7321,0.0562356
15400,7367,0.0667546
15500,7415,0.110529
15600,7460,0.0889983
15700,7509,0.0980547
15800,7559,0.0554057
15900,7613,0.120892
16000,7654,0.0503469
16100,7709,0.0615135
16200,7753,0.0627592
16300,7798,0.0998754
16400,7840,0.077332
16500,7875,0.0878186
16600,7923,0.0848869
16700,7963,0.0718194
16800,8001,0.0678153
16900,8047,0.0425493
17000,8095,0.0571927
17100,8146,0.0625839
17200,8186,0.0536168
17300,8239,0.0924187
17400,8294,0.0631425
17500,8337,0.0800912
17600,8380,0.110591
17700,8422,0.0988227
17800,8476,0.0459062
17900,8533,0.0628181
18000,8586,0.0480772
18100,8632,0.12118
18200,8682,0.0282188
18300,8732,0.0796008
18400,8778,0.153916
18500,8814,0.0645287
18600,8859,0.0431534
18700,8905,0.0490258
18800,8955,0.0949974
18900,9007,0.0258769
19000,9057,0.0688835
19100,9106,0.0486555
19200,9151,0.112475
19300,9210,0.0628074
19400,9272,0.0898716
19500,9315,0.060091
19600,9360,0.121478
19700,9411,0.0544356
19800,9463,0.0455295
19900,9500,0.0547255
20000,0,0.0691002
20100,45,0.0691002
20200,82,0.0691002
20300,121,0.0691002
20400,165,0.0691002
20500,208,0.0691002
20600,263,0.0691002
20700,307,0.0691002
20800,349,0.0691002
20900,388,0.0691002
21000,432,0.0691002
21100,480,0.0691002
21200,521,0.0691002
21300,564,0.0691002
21400,600,0.0691002
21500,643,0.0691002
21600,686,0.0691002
21700,735,0.0691002
21800,772,0.0691002
21900,802,0.0691002
22000,850,0.0691002
22100,887,0.0691002
22200,940,0.0691002
22300,994,0.0691002
22400,1034,0.0691002
22500,1079,0.0691002
22600,1122,0.0691002
22700,1163,0.0691002
22800,1208,0.0691002
22900,1254,0.0691002
